datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-09-29,185669449.2977385,0.026119449114153846,9616231689.148716,0.16574617500845412,9573656.076072996,0.0001771874886795466,180394331.525249,5275117.772489487,0.015384436
2025-09-30,187005270.33378807,0.00739879984096705,9656182058.423565,0.21516932067151634,9611566.13195997,0.00020418036478462507,185848689.3929364,1156580.9408516474,0.0044674873
2025-10-09,191295849.75798553,0.02301925475457871,9670686523.158455,0.07756179656862495,9625708.666024832,7.562639298678423e-05,190877272.6912564,418577.0667291151,0.014823198
2025-10-10,188222027.5707814,-0.015876278520288587,9707163891.404512,0.19068562277857146,9662464.662695896,0.00019214215424728245,187282949.65070766,939077.9200737327,-0.01967305
2025-10-13,186942723.8488455,-0.006580089965416233,9747859667.267588,0.21621154754467564,9703250.509742998,0.00021669008443639295,185864289.407765,1078434.441080518,-0.0049492717
2025-10-14,182867386.61671752,-0.021647545415705637,9776489729.551601,0.15314884524290384,9731736.637217391,0.00015237890455381645,182105307.92234474,762078.6943727643,-0.011954844
2025-10-15,185668203.91190213,0.015434062327329953,9798142650.45692,0.11840777793091581,9753305.98471114,0.00011795076143871172,185094841.38816842,573362.523733709,0.014811516
2025-10-16,184523624.2227005,-0.0059321576901771,9841020574.830599,0.2309384346391555,9796472.610255403,0.0002324933652330973,183416025.98333296,1107598.23936754,0.0026333332
2025-10-17,178459481.18664488,-0.03270009126838171,9871360498.72727,0.16442297849111295,9826676.29305615,0.00016368463890723716,177654568.82193586,804912.3647090201,-0.022559702
2025-10-20,180907492.41671506,0.013931389978773598,9909414927.472918,0.21323848132141301,9864853.690806737,0.00021392753972347253,179894819.4398796,1012672.9768354492,0.00531435
2025-10-21,186422690.14917025,0.030671311298089542,9942936500.439543,0.18529676421255822,9898325.974421384,0.0001850243081007625,185542068.1599075,880621.9892627541,0.015347362
2025-10-22,185714377.46144953,-0.0036013053614312035,9979825098.169252,0.1978761152957958,9935273.628615465,0.00019819290325934422,184752590.1976382,961787.2638113182,-0.003320396
2025-10-23,185539571.65537217,-0.0007887511078505771,10008238452.35763,0.15299490850823008,9963597.013726328,0.00015251045986863296,184786045.93170583,753525.7236663387,0.0029982328
2025-10-24,189816885.92238542,0.023179779527220373,10031744811.48908,0.12669189069333525,9987049.111259509,0.00012639943772610446,189195335.49279124,621550.4295942029,0.011796832
2025-10-27,193134831.1012587,0.01767001588043287,10067688485.875172,0.18935973062369335,10023171.321009103,0.0001903002969101727,192192332.15441212,942498.9468465671,0.011873841
2025-10-28,191287365.36611918,-0.009392696693778405,10101112154.541153,0.17305873039782033,10056580.166610379,0.0001729819805716952,190407921.3942808,879443.9718383783,-0.005099654
2025-10-29,195271406.19860676,0.020981298651586062,10128576851.100763,0.1435782050060841,10085996.675144402,0.000153781764298552,190517754.78648958,4753651.41211718,0.0119075775
2025-10-30,193018062.95295948,-0.01138081141212478,10159503339.386719,0.15837694257448373,10116992.872664927,0.00015873392896550677,188155989.26922512,4862073.68373435,-0.00798893
2025-10-31,188426342.87497008,-0.023620540840004475,10191885524.114285,0.16776763911187753,10149521.911815392,0.00016852847165082653,183303089.38458842,5123253.490381667,-0.014700949
2025-11-03,188547177.77421066,0.0008168371165468007,10226972469.959423,0.18621040619792967,10182600.643170258,0.00017555258383810751,187473431.99572608,1073745.7784845713,0.0027432442
2025-11-04,186025531.14231732,-0.013202124645384561,10259467638.463945,0.17234502731956028,10215023.932552984,0.0001719638011317971,185127966.89681065,897564.2455066615,-0.0074569583
2025-11-05,186065444.39056927,0.0003862798829101439,10291420684.356884,0.17176699185711877,10246968.60468899,0.00017172197783737472,185216572.33106366,848872.0595056256,0.0018533468
2025-11-06,191422412.6105482,0.02897850586830876,10326299048.589413,0.18745213194619653,10281898.956871651,0.0001877315387447122,190504495.00295624,917917.6075919718,0.014293551
2025-11-07,190602783.82627687,-0.004123802677650438,10356580392.35148,0.1581912136050424,10312139.483457295,0.00015797798268883448,189796741.09811607,806042.7281608074,-0.0031129122
2025-11-10,189602971.78937572,-0.005010376237370448,10401202566.71599,0.2341108218292344,10356959.861498607,0.00023515070001371656,188445342.0856535,1157629.7037222032,0.0034753084
2025-11-11,186218857.17509395,-0.01766585620420807,10435905263.479527,0.18302823228998036,10391575.64025875,0.0001825698111873281,185269679.256915,949177.9181789383,-0.009133041
2025-11-12,184674127.25799182,-0.008120004635164022,10468563761.015356,0.17537696252277019,10424207.573944168,0.00017523431397033947,183810708.9743205,863418.2836713335,-0.0013455749
2025-11-13,188037464.9810819,0.018396068934830517,10502467970.752956,0.18358938656434404,10458147.826371767,0.0001837845557011002,187135901.56983814,901563.4112437768,0.01208806
2025-11-14,182595873.39699903,-0.028776354642387432,10533049930.56401,0.16263758828130886,10488706.632103518,0.0001625144528236726,181771176.95009965,824696.4468993829,-0.015722811
2025-11-17,182684280.63523564,0.0006850175935944031,10569638838.802586,0.20038190106861595,10525380.779661592,0.0002008487205969748,181725779.69689816,958500.9383374806,-0.006501496
2025-11-18,181021774.5770414,-0.008934072716161865,10600081840.476683,0.16664269946072907,10555772.190560926,0.00016636029544334996,180196846.5991337,824927.9779076865,-0.006494105
2025-11-19,181350786.0357061,0.00201600984796073,10635935994.177118,0.19806541939061814,10591702.412138853,0.00019848563335476453,180409652.52439252,941133.5113135893,0.004400015
2025-11-20,180105911.58034742,-0.006693666032662018,10666953676.895638,0.1710369356348538,10622675.271013774,0.00017078976910980974,179285398.6151049,820512.965242492,-0.005086899
2025-11-21,172599082.00381675,-0.04149711148591443,10699871643.726013,0.18277005202958355,10655629.755422516,0.0001829728081637144,171738488.3662482,860593.6375685562,-0.024390101
2025-11-24,171939657.10111204,-0.0036483920831644223,10729610530.806011,0.17230037804801526,10685345.53378306,0.00017216649135994047,171154996.68081585,784660.4202961973,-0.0012484789
2025-11-25,175821984.09194675,0.02276385388094579,10761255095.342735,0.184044594890142,10717027.773537984,0.00018426371373006327,174993655.47499636,828328.6169504011,0.009521008
2025-11-26,178050721.77499914,0.012862631348070471,10794019686.08701,0.1863509328113359,10749823.454746615,0.00018652776203162627,177193007.91054207,857713.8644570643,0.0060640574
2025-11-27,177697331.78023472,-0.0018061212035429014,10825812448.707745,0.17856014456886815,10781632.265607089,0.0001786502775353538,176839330.24715954,858001.5330751813,-0.00049358606
2025-11-28,179360756.6279187,0.009496738402816281,10850023805.69176,0.13625053759365194,10805752.492718464,0.00013573769999656153,178709135.06723684,651621.5606818395,0.00249362
2025-12-01,182869168.51740217,0.01976594640987805,10886676632.317213,0.20435254240976308,10842575.706777602,0.00020530251294338537,181913595.30341113,955573.2139910404,0.011008143
2025-12-02,181206844.3250807,-0.008891123852616364,10923071210.915073,0.1990197631067424,10878987.472985886,0.00019911375167005582,180253307.65645573,953536.6686249543,-0.004842043
2025-12-03,180239020.62688714,-0.005195876892420659,10949481638.034485,0.14574740384547397,10905282.716002282,0.0001451117539976729,179542147.4073124,696873.2195747597,-0.0051116347
2025-12-04,180346308.84893763,0.0007818881100935584,10983009269.389574,0.18601760727769792,10938921.241154864,0.00018663286693183825,179461286.55952597,885022.2894116556,0.0034252405
2025-12-05,181614994.96230346,0.007214906409105173,11015497786.29825,0.18014517245201456,10971416.867361696,0.00018018459271074475,180748249.70278955,866745.2595139258,0.008351326
2025-12-08,183885991.09117714,0.012690041241716176,11046913237.989906,0.17297829233856377,11005122.514673727,0.00018558846046289425,178472560.23822585,5413430.852951276,0.0081163645
2025-12-09,181954282.37750384,-0.01032306586790814,11082509252.112053,0.19357654115422449,11038564.03012723,0.0001818600495614756,180883290.37729126,1070992.0002125944,-0.0050911307
2025-12-10,182784061.3024298,0.0047172270433361125,11111184538.245607,0.15759610468557878,11067104.766683253,0.00015685663554106067,182010709.19383627,773352.1085935114,-0.0013896227
2025-12-11,180234394.7449745,-0.013747548008177863,11147905109.987888,0.2008959177328052,11103938.666253675,0.0002015159270888386,179271220.87966815,963173.8653063579,-0.008634865
2025-12-12,181705006.29278722,0.008337430968845613,11180021341.21467,0.1781914671293746,11136018.94283884,0.00017799197889258544,180845821.9873026,859184.3054846362,0.0063199997
2025-12-15,178754868.1916396,-0.016064188973738888,11211206380.727377,0.17162454766082383,11167213.485424714,0.00017167684711784544,177907872.2824055,846995.909234121,-0.0063064694
2025-12-16,176177720.3412041,-0.014227726712335059,11245039335.142052,0.18927011474956368,11201085.922730086,0.00018949099203865167,175285631.08787498,892089.253329128,-0.011974812
2025-12-17,181477316.21694902,0.030244818166001556,11272003425.202417,0.15305051063292346,11229953.163605569,0.00016385295949780288,176807792.5742661,4669523.642682901,0.01830554
2025-12-18,178767352.9608217,-0.014752582814712353,11306522328.932146,0.19021056983486961,11262657.283250615,0.00018021050964821177,177760101.60715276,1007251.3536689151,-0.0059150457
2025-12-19,180111610.54972932,0.007709606121980222,11340520233.756561,0.19017960640646797,11296625.573139936,0.00019001394453026978,179197557.35614407,914053.1935852384,0.0033804178
2025-12-22,184032536.8697974,0.02194206149373689,11369541449.605995,0.1611290674757531,11327719.287489995,0.00017263581317804365,179004580.38930735,5027956.480490059,0.009509206
2025-12-23,184610514.35405585,0.0033369081982453936,11407608544.979198,0.20684981047745735,11363841.484256277,0.00019628157814201012,183508477.28416756,1102037.0698883077,0.0019755363
2025-12-24,186978922.08388552,0.012993336672240568,11438035192.935406,0.1648153576878803,11394140.320664356,0.000164123026871427,186162806.94666272,816115.1372227967,0.0028847456
2025-12-25,186607066.41889453,-0.001795697948427944,11474040254.408468,0.19256214054389156,11430238.318870045,0.00019305918444376764,185641175.81462315,965890.6042713672,0.0018299818
2025-12-26,188379582.28725496,0.009676683944730667,11507292363.31391,0.17819319248498947,11463460.054098621,0.0001780304243891804,187507660.7719429,871921.5153120602,0.003166318
2025-12-29,186973088.78794703,-0.0072846677734725255,11541465729.954313,0.18140695623952335,11497670.88113837,0.00018160581218181734,186060457.3009903,912631.486956724,-0.0038371086
2025-12-30,189116295.416163,0.011632793145394029,11573280054.732862,0.17015456601153428,11529483.51854798,0.00017014554134948555,188238851.30449116,877444.111671824,0.002567172
2025-12-31,189590533.2459654,0.0026869037377433855,11607144184.773268,0.17906510893672595,11563382.969767457,0.00017925187855905679,188676346.2273691,914187.0185963009,-0.004588008
2026-01-05,192835582.8986994,0.01727141399436061,11634649550.52595,0.1450777382275603,11592829.906136103,0.00015531860090526301,188067701.58453837,4767881.3141610455,0.018965721
2026-01-06,197214780.0295981,0.022912642575351628,11675581767.287935,0.2122648535435928,11632005.562004907,0.00020315574169412436,195999196.15767157,1215583.8719265219,0.01546061
2026-01-07,198064850.9542493,0.004501276336413604,11713310994.146759,0.19131034120851062,11669652.859891945,0.00019089491102740027,197050772.32378188,1014078.6304674214,-0.0029264092
2026-01-08,196441805.07556286,-0.0080063598746073,11750565956.065353,0.18809476663378213,11706920.263328196,0.00018815758200761893,195440110.81322086,1001694.2623420143,-0.008168876
2026-01-09,196962339.14341754,0.0028174198169527726,11783510335.073606,0.1677055400482641,11739845.229971388,0.00016760672012012428,196032394.5778383,929944.5655792397,0.004489541
2026-01-12,197901266.18712676,0.004939724235217813,11815234854.782824,0.16106896296614837,11773857.8263541,0.0001726857861793818,192429180.8709403,5472085.316186444,0.0065140724
2026-01-13,196773902.25758922,-0.005515613289772614,11853216216.288229,0.19192076047402304,11809674.90204709,0.0001809845706551657,195666205.64191717,1107696.6156720538,-0.0060313344
2026-01-14,197493032.3691456,0.0037845459303779846,11878977579.930912,0.13091859920000878,11835244.661484264,0.00012994487146827634,196794113.9239271,698918.4452185133,-0.00401175
2026-01-15,198917020.99992928,0.007384986146831283,11913358440.56415,0.17408644862454992,11869739.33884243,0.00017466275617100959,198024963.78220898,892057.2177203009,0.002003312
2026-01-16,198608529.91020012,-0.0013855074151609568,11944033220.501799,0.1542089248242848,11902629.42097446,0.00016534574048362595,193318758.38584688,5289771.52435324,-0.004116595
